story_id	segment_id	token_index	token_lerch	token_zazaki	morpheme_index	morpheme_surface_lerch	morpheme_normalized	lemma	gloss	pos	features	confidence	evidence	notes
Gespräch mit Hassan	h01_l11	1	Sáyere,	Sayêrê	0	Sáyere	Sayêrê	sayere	Sayerı			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l11	2	Ábasa,	Abasa	0	Ábasa	Abasa	abasa	Abasa			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l11	3	Wísh̔ein,	Wis'hêyn	0	Wísh̔ein	Wis'hêyn	wishein	Wisheyn			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l11	4	Hʿaspéǵ,	'Haspêg	0	Hʿaspéǵ	'Haspêg	haspeg	Haspeg			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l11	5	Serat̮yó̤ri,	Sêraçyori	0	Serat̮yó̤ri	Sêraçyori	seratyori	Seraçurı			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l11	6	Akerā́gi,	Akêragi	0	Akerā́gi	Akêragi	akeragi	Akeragı			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l12	0	Lé̱tāṅ,	Letang	0	Lé̱tāṅ	Letang	letan	Letan			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l12	1	Γáhār,	Ğahar	0	Γáhār	Ğahar	gahar	Gahar			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l12	2	Γóemāṅ,	Ğoêmang	0	Γóemāṅ	Ğoêmang	goeman	Gowman			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l12	3	Kávare,	Kavarê	0	Kávare	Kavarê	kavare	Kavarı			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l12	4	Tā́le̱k.	Talek	0	Tā́le̱k	Talek	talek	Talık			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l13	0	Si̥pye̱rdí̥ši	Sıpyerdışi	0	Si̥pye̱rdí̥ši	Sıpyerdışi	sipyerdisi	village elder			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l13	1	dé̱we̱	dewe	0	dé̱we̱	dewe	dewe	village			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l13	2	Aldúni	Aldûni	0	Aldúni	Aldûni	alduni	Aldun			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h01_l13	3	qā́mu?	qamû	0	qā́mu	qamû	qamu	who is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l01	0	Áli	Ali	0	Áli	Ali	ali	Ali			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l01	1	Be̱g	Beg	0	Be̱g	Beg	beg	Beg			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l01	2	si̥pye̱rdí̥šu	sıpyerdışû	0	si̥pye̱rdí̥šu	sıpyerdışû	sipyerdisu	village elder			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l01	3	daúe	dawê	0	dau	daw	daw	village			medium	Village elder of Aldun/Gewel phrase.
Gespräch mit Hassan	h02_l01	3	daúe	dawê	1	e	ê	-e	EZ/GEN	linker	relation=genitive/ezafe	medium	Müller/Lerch ezafe/genitive analysis used across the reviewed feud interlinears.
Gespräch mit Hassan	h02_l01	4	Aldū́ni	Aldûni	0	Aldū́ni	Aldûni	alduni	Aldun			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l01	5	é̱stu.	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l02	0	Si̥pye̱rdí̥šu	Sıpyerdışû	0	Si̥pye̱rdí̥šu	Sıpyerdışû	sipyerdisu	village elder			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l02	1	daúe	dawê	0	dau	daw	daw	village			medium	Village elder of Aldun/Gewel phrase.
Gespräch mit Hassan	h02_l02	1	daúe	dawê	1	e	ê	-e	EZ/GEN	linker	relation=genitive/ezafe	medium	Müller/Lerch ezafe/genitive analysis used across the reviewed feud interlinears.
Gespräch mit Hassan	h02_l02	2	Ge̱wél	Gewêl	0	Ge̱wél	Gewêl	gewel	Gewel			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l02	3	qā́mu?	qamû	0	qā́mu	qamû	qamu	who is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l03	0	Mistefā́	Mistêfa	0	Mistefā́	Mistêfa	mistefa	Mustafa			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l03	1	Alía	Alya	0	Alía	Alya	alia	Ali			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l03	2	si̥pye̱rdí̥šu.	sıpyerdışû	0	si̥pye̱rdí̥šu	sıpyerdışû	sipyerdisu	village elder			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l04	0	Nāmeí	Namêy	0	Nāmeí	Namêy	namei	name			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l04	1	dé̱wa	dewa	0	dé̱wa	dewa	dewa	village			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l04	2	túe	twê	0	túe	twê	tue	your			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l04	3	t̮ínau?	çinaw	0	t̮ínau	çinaw	tinau	what is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l05	0	Kasán	Kasan	0	Kasán	Kasan	kasan	Kasan			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l05	1	dé̱wa	dewa	0	dé̱wa	dewa	dewa	village			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l05	2	me	mê	0	me	mê	me	my			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l05	3	é̱stu.	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l06	0	T̮é̱nde	Çendê	0	T̮é̱nde	Çendê	tende	how many			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l06	1	bā́ni	bani	0	bā́ni	bani	bani	houses			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l06	2	daúe̱	dawe	0	daúe̱	dawe	daue	of village			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l06	3	Kasán	Kasan	0	Kasán	Kasan	kasan	Kasan			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l06	4	é̱sti?	esti	0	é̱sti	esti	esti	there are			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l07	0	Šé̱šti	Şeşti	0	Šé̱šti	Şeşti	sesti	sixty			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l07	1	bā́ni	bani	0	bā́ni	bani	bani	houses			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l07	2	Kasán	Kasan	0	Kasán	Kasan	kasan	Kasan			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l07	3	é̱sti.	esti	0	é̱sti	esti	esti	there are			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l08	0	Bāγt̮e	Bağçê	0	Bāγt̮e	Bağçê	bagte	garden			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l08	1	tu	tû	0	tu	tû	tu	you			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l08	2	é̱stu?	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l09	0	É̱stu	Estû	0	É̱stu	Estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l09	1	bāγt̮e	bağçê	0	bāγt̮e	bağçê	bagte	garden			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l09	2	me.	mê	0	me	mê	me	my			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l10	0	Bāγt̮e	Bağçê	0	Bāγt̮e	Bağçê	bagte	garden			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l10	1	tu	tû	0	tu	tû	tu	you			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l10	2	sé̱ńe	senyê	0	sé̱ńe	senyê	sene	what kind			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l10	3	dā́ri?	dari	0	dā́ri	dari	dari	trees			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	0	Dā́re	Darê	0	Dā́re	Darê	dare	trees			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	1	tṳ́yera	tûyêra	0	tṳ́ye	tûyê	tue	2SG.POSS/your	pronoun	person=2;number=singular;possessive=yes	medium	Context is possession/location in the addressee's garden, not source/ablative.
Gespräch mit Hassan	h02_l11	1	tṳ́yera	tûyêra	1	ra	ra	ra	LOC/REL	postposition	relation=contextual	low	Project ra convention keeps the function contextual where source/ablative is unsupported.
Gespräch mit Hassan	h02_l11	2	é̱stu,	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	3	sayér	sayêr	0	sayér	sayêr	sayer	apple trees			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	4	é̱stu,	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	5	mišmišyḗr	mişmişyêr	0	mišmišyḗr	mişmişyêr	mismisyer	apricot trees			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	6	é̱stu,	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	7	χauχir,	xawxir	0	χauχir	xawxir	xauxir	peach trees			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l11	8	he̱-	he	0	he̱	he	he	pomegranate			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l12	0	nāriyér,	nariyêr	0	nāriyér	nariyêr	nariyer	pomegranate trees			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l12	1	re̱z	rez	0	re̱z	rez	rez	vine			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l12	2	ésti.	êsti	0	ésti	êsti	esti	there are			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l13	0	T̮é̱nde	Çendê	0	T̮é̱nde	Çendê	tende	how many			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l13	1	wadeí	wadêy	0	wadeí	wadêy	wadei	rooms			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l13	2	yau	yaw	0	yau	yaw	yau	one			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l13	3	bā́ni	bani	0	bā́ni	bani	bani	houses			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l13	4	é̱sti?	esti	0	é̱sti	esti	esti	there are			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	0	Mē̱rdúm	Merdûm	0	Mē̱rdúm	Merdûm	merdum	person			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	1	é̱stu	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	2	wé̱ri	weri	0	wé̱ri	weri	weri	some			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	3	kei	kêy	0	kei	kêy	kei	house			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	4	t̮ehér	çêhêr	0	t̮ehér	çêhêr	teher	four			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	5	ésti,	êsti	0	ésti	êsti	esti	there are			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	6	pāṅd̮	pangc	0	pāṅd̮	pangc	pand	five			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	7	é̱sti,	esti	0	é̱sti	esti	esti	there are			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	8	mē̱rdúm	merdûm	0	mē̱rdúm	merdûm	merdum	person			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l14	9	é̱stu	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l15	0	yau	yaw	0	yau	yaw	yau	one			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l15	1	bāṅ	bang	0	bāṅ	bang	ban	house			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l15	2	é̱stu,	estû	0	é̱stu	estû	estu	there is			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l15	3	wadé̱	wade	0	wadé̱	wade	wade	room			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l15	4	t̮íńu.	çinyû	0	t̮íńu	çinyû	tinu	there is not			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l16	0	Šṳ́ma	Şûma	0	Šṳ́ma	Şûma	suma	you.PL			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l16	1	šuén’i	şwêni	0	šuén’i	şwêni	sueni	we go			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h02_l16	2	zozā́ṅ?	zozang	0	zozā́ṅ	zozang	zozan	summer pasture			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l01	0	Mā	Ma	0	Mā	Ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l01	1	šuén’i	şwêni	0	šuén’i	şwêni	sueni	we go			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l01	2	zozā́ṅ.	zozang	0	zozā́ṅ	zozang	zozan	summer pasture			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l02	0	Šṳ́ma	Şûma	0	Šṳ́ma	Şûma	suma	you.PL			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l02	1	qām	qam	0	qām	qam	qam	which			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l02	2	wáχte	waxtê	0	wáχte	waxtê	waxte	time			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l02	3	šuén’i	şwêni	0	šuén’i	şwêni	sueni	we go			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l02	4	zozā́ṅ?	zozang	0	zozā́ṅ	zozang	zozan	summer pasture			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l03	0	Ā́šme	Aşmê	0	Ā́šme	Aşmê	asme	month			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l03	1	Te̱múzide	Temûzidê	0	Te̱múzi	Temûzi	temuzi	Temmuz			medium	ZGP-0340; contextual locative -de.
Gespräch mit Hassan	h03_l03	1	Te̱múzide	Temûzidê	1	de	de	-de	LOC	case	case=locative	high	Muller 1865, ZGP-0340 locative -de.
Gespräch mit Hassan	h03_l03	2	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l03	3	šuén’i	şwêni	0	šuén’i	şwêni	sueni	we go			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l03	4	zozā́ṅ.	zozang	0	zozā́ṅ	zozang	zozan	summer pasture			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l04	0	Šṳ́ma	Şûma	0	Šṳ́ma	Şûma	suma	you.PL			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l04	1	zozā́ṅde	zozangdê	0	zozā́ṅ	zozang	zozan	pasture			medium	ZGP-0340; contextual locative -de.
Gespräch mit Hassan	h03_l04	1	zozā́ṅde	zozangdê	1	de	de	-de	LOC	case	case=locative	high	Muller 1865, ZGP-0340 locative -de.
Gespräch mit Hassan	h03_l04	2	karat̮ad̮íride	karaçaciridê	0	karat̮ad̮íri	karaçaciri	karatadiri	black tents			medium	ZGP-0340; contextual locative -de.
Gespräch mit Hassan	h03_l04	2	karat̮ad̮íride	karaçaciridê	1	de	de	-de	LOC	case	case=locative	high	Muller 1865, ZGP-0340 locative -de.
Gespräch mit Hassan	h03_l04	3	rōšén’i?	roşêni	0	rōšén’i	roşêni	roseni	we stay			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l05	0	Mā	Ma	0	Mā	Ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Gespräch mit Hassan	h03_l05	1	karat̮ad̮írid̮e	karaçaciricê	0	karat̮ad̮íri	karaçaciri	karatadiri	black tents			medium	ZGP-0340; contextual locative -de.
