story_id	segment_id	token_index	token_lerch	token_zazaki	morpheme_index	morpheme_surface_lerch	morpheme_normalized	lemma	gloss	pos	features	confidence	evidence	notes
Kauγé Ńeríb u Sivā́ni.	s01_l01	0	Kauγé	Kawğê	0	Kauγé	Kawğê	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l03	5	Mél’a	Mêla	0	Mél’a	Mêla	mela	mullah			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l03	6	Ah̔médi	A'hmêdi	0	Ah̔médi	A'hmêdi	ahmedi	Ahmed, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l03	7	Qafán	Qafan	0	Qafán	Qafan	qafan	Qafan			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l03	8	geraút	gêrawt	0	geraút	gêrawt	geraut	took			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	0	bér’u.	bêru	0	bér’u	bêru	beru	carried off			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	1	Lā́d̮i	Laci	0	lā́d̮	lac	lad	son			high	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l04	1	Lā́d̮i	Laci	1	i	i	-i	EZ/GEN	linker	relation=genitive/ezafe	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l04	2	Mél’a	Mêla	0	Mél’a	Mêla	mela	mullah			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	3	Ah̔médi	A'hmêdi	0	Ah̔médi	A'hmêdi	ahmedi	Ahmed, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	4	Hʿuseíni	'Husêyni	0	Hʿuseíni	'Husêyni	huseini	Husein, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	5	dī	di	0	dī	di	di	saw			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	6	é̱n’oe	enoê	0	é̱n’oe	enoê	enoe	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	7	di̥zd,	dızd	0	di̥zd	dızd	dizd	thief			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	8	te̱píšt	tepişt	0	te̱píšt	tepişt	tepist	caught			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	9	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l04	10	ke	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	0	dí̥zdera:	dızdê ra	0	dí̥zde	dızdê	dizde	thief			high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Sivā́ni.	s01_l05	0	dí̥zdera:	dızdê ra	1	ra	ra	ra	RECIP	postposition	relation=recipient	high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Sivā́ni.	s01_l05	1	te	tê	0	te	tê	te	you			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	2	qāṅd̮araí.	qangcaray	0	qāṅd̮araí	qangcaray	qandarai	where from?			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	3	Dí̥zdi	Dızdi	0	Dí̥zdi	Dızdi	dizdi	thief			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	4	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	5	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	6	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	7	Ńeríbraya.	Nyêribraya	0	Ńeríb	Nyêrib	nerib	Nerib			high	Affiliation/source phrase in the thief's answer: I am from Nerib.
Kauγé Ńeríb u Sivā́ni.	s01_l05	7	Ńeríbraya.	Nyêribraya	1	ra	ra	ra	ABL	postposition	relation=source	high	Project ra convention; context is source/origin.
Kauγé Ńeríb u Sivā́ni.	s01_l05	7	Ńeríbraya.	Nyêribraya	2	ya	ya	-ya	COP.1SG	copula	person=1;number=singular	medium	Context: ez ... Nerib-ra-ya 'I am from Nerib'.
Kauγé Ńeríb u Sivā́ni.	s01_l05	8	Lā́d̮i	Laci	0	lā́d̮	lac	lad	son			high	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l05	8	Lā́d̮i	Laci	1	i	i	-i	EZ/GEN	linker	relation=genitive/ezafe	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l05	9	Mél’a	Mêla	0	Mél’a	Mêla	mela	mullah			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l05	10	Ah̔-	A'h	0	Ah̔	A'h	ah	Ahmed-			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	0	médi	mêdi	0	médi	mêdi	medi	-Ahmed			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	1	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	2	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	3	te	tê	0	te	tê	te	you			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	4	Ńeríbde,	Nyêribdê	0	Ńeríb	Nyêrib	nerib	Nerib			medium	Muller 1865, ZGP-0340 locative -de/-di.
Kauγé Ńeríb u Sivā́ni.	s01_l06	4	Ńeríbde,	Nyêribdê	1	de	dê	de	LOC/COM	case	case=locative_or_comitative	medium	Muller 1865, ZGP-0340 locative -de/-di.
Kauγé Ńeríb u Sivā́ni.	s01_l06	5	qām	qam	0	qām	qam	qam	which			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	6	Ńeríbdei.	Nyêribdêy	0	Ńeríbdei	Nyêribdêy	neribdei	from which Nerib?			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	7	Dí̥zdi	Dızdi	0	Dí̥zdi	Dızdi	dizdi	thief			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	8	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	9	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	10	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l06	11	Dé̱šteí	Deştêy	0	Dé̱šteí	Deştêy	destei	Destei, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	0	Hʿé̱nzira.	'Henzira	0	Hʿé̱nzi	'Henzi	henzi	Henzi, place name			medium	Contextual ra split; function checked against project ra conventions.
Kauγé Ńeríb u Sivā́ni.	s01_l07	0	Hʿé̱nzira.	'Henzira	1	ra	ra	ra	ABL	postposition	case_or_relation=contextual	medium	Muller 1865, ZGP-0336; project glossing_conventions.tsv keeps ra contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l07	1	Lā́d̮i	Laci	0	lā́d̮	lac	lad	son			high	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l07	1	Lā́d̮i	Laci	1	i	i	-i	EZ/GEN	linker	relation=genitive/ezafe	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l07	2	Mél’a	Mêla	0	Mél’a	Mêla	mela	mullah			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	3	Ah̔médi	A'hmêdi	0	Ah̔médi	A'hmêdi	ahmedi	Ahmed, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	4	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	5	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	6	te	tê	0	te	tê	te	you			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	7	qām	qam	0	qām	qam	qam	which			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	8	mé̱h̔ladi.	me'hladi	0	mé̱h̔ladi	me'hladi	mehladi	from which mahalle?			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	9	Dí̥zdi	Dızdi	0	Dí̥zdi	Dızdi	dizdi	thief			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l07	10	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	0	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	1	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	2	mé̱h̔lai	me'hlay	0	mé̱h̔lai	me'hlay	mehlai	mahalle			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	3	Šeinā́ṅda.	Şêynangda	0	Šeinā́ṅda	Şêynangda	seinanda	in the Seinan mahalle			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	4	Lā́d̮i	Laci	0	lā́d̮	lac	lad	son			high	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l08	4	Lā́d̮i	Laci	1	i	i	-i	EZ/GEN	linker	relation=genitive/ezafe	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l08	5	Mél’a	Mêla	0	Mél’a	Mêla	mela	mullah			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	6	Ah̔médi	A'hmêdi	0	Ah̔médi	A'hmêdi	ahmedi	Ahmed, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	7	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	8	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	9	te	tê	0	te	tê	te	you			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	10	qaú’i	qawi	0	qaú’i	qawi	qaui	why?			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l08	11	āmeí	amêy	0	āmeí	amêy	amei	came			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	0	mā́le	malê	0	mā́le	malê	male	house			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	1	me	mê	0	me	mê	me	my			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	2	bén’i.	bêni	0	b	b	be	be/take			low	Muller 1865, ZGP-0356 present -ena/-ana material.	Stem reading depends on context; word-level gloss remains the safer guide.
Kauγé Ńeríb u Sivā́ni.	s01_l09	2	bén’i.	bêni	1	én’i	eni	-ena	PRS/FUT	suffix	tense_aspect=present_or_future	medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Kauγé Ńeríb u Sivā́ni.	s01_l09	3	Dí̥zdi	Dızdi	0	Dí̥zdi	Dızdi	dizdi	thief			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	4	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	5	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	6	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	7	Ńerbída	Nyêrbida	0	Ńerbída	Nyêrbida	nerbida	Neribian			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	8	āmeía	amêya	0	āmeía	amêya	ameia	I came			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	9	mā́le	malê	0	mā́le	malê	male	house			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	10	tue,	twê	0	tue	twê	tue	your			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l09	11	dí̥zdeí	dızdêy	0	dí̥zdeí	dızdêy	dizdei	to steal			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l10	0	bi̥kéra,	bıkêra	0	bi̥	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Sivā́ni.	s01_l10	0	bi̥kéra,	bıkêra	1	kéra	kêra	kera	commit/do			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Sivā́ni.	s01_l10	1	berá	bêra	0	berá	bêra	bera	here	adverb	deixis=proximal;location=here	medium	Phrase-level reading of berá túe e̱z diā́ṅ as 'you have seen me here'.
Kauγé Ńeríb u Sivā́ni.	s01_l10	2	túe	twê	0	túe	twê	to	2SG.OBL	pronoun	person=2;number=singular;case=oblique;role=ergative_agent	high	Perfective transitive case alignment: oblique pronoun marks the agent.
Kauγé Ńeríb u Sivā́ni.	s01_l10	3	e̱z	ez	0	e̱z	ez	ez	1SG.DIR	pronoun	person=1;number=singular;case=direct;role=patient	high	Perfective transitive case alignment: direct pronoun marks the patient/object.
Kauγé Ńeríb u Sivā́ni.	s01_l10	4	diā́ṅ,	dyang	0	diā́ṅ	dyang	dian	see.PST.PRF	verb	tense_aspect=past_perfect;voice=active	medium	Lerch glossary gives dian as a past-perfect seeing form; person is supplied by the oblique agent plus direct object in this clause.
Kauγé Ńeríb u Sivā́ni.	s01_l10	5	lakímke	lakimkê	0	lakímke	lakimkê	lakimke	but			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l10	6	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l10	7	hā	ha	0	hā	ha	ha	PROG/NOW	particle	aspect=progressive_or_continuative	medium	Contextual reading of hā bén'a as an ongoing action, not locative 'here'.
Kauγé Ńeríb u Sivā́ni.	s01_l10	8	bén’a,	bêna	0	bén’a	bêna	berdene	take.IPFV.1SG	verb	tense_aspect=imperfective_present;person=1;number=singular	medium	Context requires 'I am taking/carrying off it' after the thief says he came to steal.
Kauγé Ńeríb u Sivā́ni.	s01_l10	9	zōr	zor	0	zōr	zor	zor	by.force	adverb	manner=force	high	Phrase zōr bén'a is read as 'take by force'.
Kauγé Ńeríb u Sivā́ni.	s01_l10	10	bén’a.	bêna	0	bén’a	bêna	berdene	take.IPFV.1SG	verb	tense_aspect=imperfective_present;person=1;number=singular	medium	Context requires 'I am taking/carrying off it' after the thief says he came to steal.
Kauγé Ńeríb u Sivā́ni.	s01_l10	11	Lā́d̮i	Laci	0	lā́d̮	lac	lad	son			high	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l10	11	Lā́d̮i	Laci	1	i	i	-i	EZ/GEN	linker	relation=genitive/ezafe	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Sivā́ni.	s01_l11	0	Mél’a	Mêla	0	Mél’a	Mêla	mela	mullah			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	1	Ah̔médi	A'hmêdi	0	Ah̔médi	A'hmêdi	ahmedi	Ahmed, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	2	wid̮á	wica	0	wid̮á	wica	wida	immediately			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	3	sé̱rei	serêy	0	sé̱rei	serêy	serei	head			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	4	dí̥zdi	dızdi	0	dí̥zdi	dızdi	dizdi	thief			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	5	terá	têra	0	terá	têra	tera	off			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	6	kerd,	kêrd	0	kerd	kêrd	kerd	cut			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	7	h̔abér’e	'habêrê	0	h̔abér’e	'habêrê	habere	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	8	eršau’úte	êrşawutê	0	eršau’úte	êrşawutê	ersauute	sent			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l11	9	Ńe-	Nyê	0	Ńe	Nyê	ne	Nerib-			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	0	ríb	rib	0	ríb	rib	rib	-Nerib			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	1	Χalé̱f	Xalef	0	Χalé̱f	Xalef	xalef	Xalef, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	2	aγāiri	ağayri	0	aγāi	ağay	agai	Agha			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Sivā́ni.	s01_l12	2	aγāiri	ağayri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Sivā́ni.	s01_l12	3	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	4	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	5	we̱	we	0	we̱	we	we	to			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	6	Χyé̱ni	Xyeni	0	Χyé̱ni	Xyeni	xyeni	Hyeni, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	7	nébe,	nêbê	0	né	ne	ne-	NEG	prefix	polarity=negative	high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Kauγé Ńeríb u Sivā́ni.	s01_l12	7	nébe,	nêbê	1	be	bê	be	come/be			high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Kauγé Ńeríb u Sivā́ni.	s01_l12	8	tue	twê	0	tue	twê	tue	you			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	9	téde	têdê	0	téde	têdê	tede	there			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	10	kauγé	kawğê	0	kauγé	kawğê	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l12	11	kerdíni,	kêrdini	0	kerdíni	kêrdini	kerdini	you fought			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	0	tu	tu	0	tu	tu	tu	you			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	1	Hʿyẹ̄níd̮i	'Hyênici	0	Hʿyẹ̄níd̮i	'Hyênici	hyenidi	in Hyeni			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	2	pyéru	pyêru	0	pyéru	pyêru	pyeru	all			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	3	kíšti	kişti	0	kíšti	kişti	kisti	killed			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	4	ā́rdi	ardi	0	ā́rdi	ardi	ardi	brought			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	5	e̱mā́ni	emani	0	e̱mā́ni	emani	emani	safe-conduct			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	6	se̱r.	ser	0	se̱r	ser	ser	head			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	7	Χalé̱f	Xalef	0	Χalé̱f	Xalef	xalef	Xalef, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	8	aγaí	ağay	0	aγaí	ağay	agai	Agha			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Sivā́ni.	s01_l13	9	h̔abér’e	'habêrê	0	h̔abér’e	'habêrê	habere	message			unsplit	Current word-level token gloss; no confident internal split applied.
