story_id	segment_id	token_index	token_lerch	token_zazaki	morpheme_index	morpheme_surface_lerch	morpheme_normalized	lemma	gloss	pos	features	confidence	evidence	notes
Áli aγá lā́d̮i Kelháni	a01_l03	2	Áli	Ali	0	Áli	Ali	ali	Ali, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l03	3	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l03	3	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l03	4	t̮i	çi	0	t̮i	çi	ti	thing			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l03	5	ńébe,	nyêbê	0	ńé	ne	ne-	NEG	prefix	polarity=negative	high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Áli aγá lā́d̮i Kelháni	a01_l03	5	ńébe,	nyêbê	1	be	bê	be	be			high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Áli aγá lā́d̮i Kelháni	a01_l03	6	t̮é̱wi	çewi	0	t̮é̱wi	çewi	tewi	no one			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l03	7	dé̱sti	desti	0	dé̱sti	desti	desti	hand			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l03	8	Áli	Ali	0	Áli	Ali	ali	Ali, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l03	9	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l03	9	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l03	10	ńegeraút.	nyêgêrawt	0	ńe	ne	ne-	NEG	prefix	polarity=negative	high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Áli aγá lā́d̮i Kelháni	a01_l03	10	ńegeraút.	nyêgêrawt	1	geraút	gêrawt	geraut	seize			high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Áli aγá lā́d̮i Kelháni	a01_l03	11	Áli	Ali	0	Áli	Ali	ali	Ali, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	0	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l04	0	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l04	1	keíye	kêyê	0	keíye	kêyê	keiye	house			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	2	χóe	xoê	0	χóe	xoê	xoe	own			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	3	bār	bar	0	bār	bar	bar	load			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	4	kerd,	kêrd	0	kerd	kêrd	kerd	did			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	5	šẹ̄	şê	0	šẹ̄	şê	se	went			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	6	Syérat̮ūre.	Syêraçurê	0	Syérat̮ūre	Syêraçurê	syerature	Syerature, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	7	Híris	Hiris	0	Híris	Hiris	hiris	thirty			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	8	u	û	0	u	û	u	and			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	9	šẹ̄š	şêş	0	šẹ̄š	şêş	ses	six			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	10	rṓd̮i	roci	0	rṓd̮i	roci	rodi	days			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l04	11	vené̱rt	vênert	0	vené̱rt	vênert	venert	stayed			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	0	Syerat̮ūrede.	Syêraçurêdê	0	Syerat̮ūre	Syêraçurê	syerature	Syerature			medium	ZGP-0340; contextual locative -de.
Áli aγá lā́d̮i Kelháni	a01_l05	0	Syerat̮ūrede.	Syêraçurêdê	1	de	de	-de	LOC	case	case=locative	high	Muller 1865, ZGP-0340 locative -de.
Áli aγá lā́d̮i Kelháni	a01_l05	1	Híris	Hiris	0	Híris	Hiris	hiris	thirty			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	2	u	û	0	u	û	u	and			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	3	t̮ehér	çêhêr	0	t̮ehér	çêhêr	teher	four			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	4	dé̱wi	dewi	0	dé̱wi	dewi	dewi	villages			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	5	Karbe̱gā́ni,	Karbegani	0	Karbe̱gā́ni	Karbegani	karbegani	Karbegan, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	6	híris	hiris	0	híris	hiris	hiris	thirty			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	7	u	û	0	u	û	u	and			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	8	t̮ehér	çêhêr	0	t̮ehér	çêhêr	teher	four			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l05	9	dé̱wi	dewi	0	dé̱wi	dewi	dewi	villages			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	0	Sivā́ni	Sivani	0	Sivā́ni	Sivani	sivani	Sivan tribe			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	1	āmeí	amêy	0	āmeí	amêy	amei	came			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	2	pyesé̱r,	pyêser	0	pyesé̱r	pyêser	pyeser	together			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	3	méšore̱	mêşore	0	méšore̱	mêşore	mesore	council			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	4	ke̱rd,	kerd	0	ke̱rd	kerd	kerd	did			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	5	aγálerāni	ağalêrani	0	aγálerāni	ağalêrani	agalerani	the aghas			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	6	Sivā́ni,	Sivani	0	Sivā́ni	Sivani	sivani	Sivan tribe			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	7	Qasím	Qasim	0	Qasím	Qasim	qasim	Qasim, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l06	8	aγá	ağa	0	aγá	ağa	aga	Agha			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	0	Karbegā́ni,	Karbêgani	0	Karbegā́ni	Karbêgani	karbegani	Karbegan, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	1	Hʿasán	'Hasan	0	Hʿasán	'Hasan	hasan	Hasan, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	2	aγá	ağa	0	aγá	ağa	aga	Agha			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	3	We̱šíni	Weşini	0	We̱šíni	Weşini	wesini	Wesini, group name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	4	āmeí	amêy	0	āmeí	amêy	amei	came			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	5	pyesé̱r	pyêser	0	pyesé̱r	pyêser	pyeser	together			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	6	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	7	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	8	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	9	šyẹ̄́ri	şyêri	0	šyẹ̄́ri	şyêri	syeri	go			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l07	10	kei	kêy	0	kei	kêy	kei	house			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	0	Áli	Ali	0	Áli	Ali	ali	Ali, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	1	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l08	1	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l08	2	biā́ri	byari	0	bi	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a01_l08	2	biā́ri	byari	1	ā́ri	ari	ari	bring			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a01_l08	3	dau.	daw	0	dau	daw	dau	attack			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	4	Qasím	Qasim	0	Qasím	Qasim	qasim	Qasim, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	5	aγá	ağa	0	aγá	ağa	aga	Agha			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	6	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	7	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	8	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	9	Áli	Ali	0	Áli	Ali	ali	Ali, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l08	10	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l08	10	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l08	11	beh̔apeíni,	bê'hapêyni	0	beh̔apeíni	bê'hapêyni	behapeini	deceive			medium	Lerch glossary has dihapinim = ich betruege; modern xapn/xapnayene evidence supports deceive/trick.	German and Russian free translations render this as 'hate'.
Áli aγá lā́d̮i Kelháni	a01_l08	12	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	0	šaú’e	şawê	0	šaú’e	şawê	saue	night			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	1	vé̱ṅga	venga	0	vé̱ṅga	venga	venga	sound			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	2	eskére	êskêrê	0	eskére	êskêrê	eskere	army			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	3	χóe	xoê	0	χóe	xoê	xoe	own			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	4	di,	di	0	di	di	di	in			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	5	e̱skéri	eskêri	0	e̱skéri	eskêri	eskeri	army			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	6	daú’āṅ	dawang	0	daú’	daw	daw	village			high	Muller 1865, ZGP-0334 plural -an.
Áli aγá lā́d̮i Kelháni	a01_l09	6	daú’āṅ	dawang	1	āṅ	an	-an	PL	suffix	number=plural	high	Muller 1865, ZGP-0334 plural -an.
Áli aγá lā́d̮i Kelháni	a01_l09	7	wa	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	8	pyéru	pyêru	0	pyéru	pyêru	pyeru	all			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	9	béru	bêru	0	béru	bêru	beru	may come			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l09	10	pyesé̱r,	pyêser	0	pyesé̱r	pyêser	pyeser	together			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	0	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	1	šaú’e	şawê	0	šaú’e	şawê	saue	night			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	2	šyẹ̄́ri	şyêri	0	šyẹ̄́ri	şyêri	syeri	go			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	3	Áli	Ali	0	Áli	Ali	ali	Ali, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	4	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l10	4	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l10	5	t̮ehér	çêhêr	0	t̮ehér	çêhêr	teher	four			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	6	hé̱me	hemê	0	hé̱me	hemê	heme	all			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	7	lad̮ā́na	lacana	0	lad̮	lac	lad	son			high	Muller 1865, ZGP-0334 plural -an. Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l10	7	lad̮ā́na	lacana	1	ā́n	an	-an	PL	suffix	number=plural	high	Muller 1865, ZGP-0334 plural -an.
Áli aγá lā́d̮i Kelháni	a01_l10	7	lad̮ā́na	lacana	2	a	a	-a	EZ/OBL	case/linker	relation=ezafe_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l10	8	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	9	bi̥kší.	bıkşi	0	bi̥	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a01_l10	9	bi̥kší.	bıkşi	1	kší	kşi	ksi	kill			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a01_l10	10	Hʿasán	'Hasan	0	Hʿasán	'Hasan	hasan	Hasan, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a01_l10	11	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a01_l10	11	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a02_l01	0	We̱šíni	Weşini	0	We̱šíni	Weşini	wesini	Wesini, group name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l01	1	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l01	2	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l01	3	ri̥nd	rınd	0	ri̥nd	rınd	rind	good			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l01	4	bén’u,	bênu	0	b	b	be	be			medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Áli aγá lā́d̮i Kelháni	a02_l01	4	bén’u,	bênu	1	én’u	enu	-ena	PRS/FUT.3SG	suffix	tense_aspect=present_or_future;person=3;number=singular	medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Áli aγá lā́d̮i Kelháni	a02_l01	5	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l01	6	šyẹ̄́ri	şyêri	0	šyẹ̄́ri	şyêri	syeri	go			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l01	7	Áli	Ali	0	Áli	Ali	ali	Ali, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l01	8	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a02_l01	8	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a02_l01	9	biári	byari	0	bi	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a02_l01	9	biári	byari	1	ári	ari	ari	bring			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a02_l01	10	bi̥kší.	bıkşi	0	bi̥	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a02_l01	10	bi̥kší.	bıkşi	1	kší	kşi	ksi	kill			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Áli aγá lā́d̮i Kelháni	a02_l01	11	Aγale-	Ağalê	0	Aγale	Ağalê	agale	aghas-			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	0	rā́ni	rani	0	rā́ni	rani	rani	-of			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	1	Sivā́ni	Sivani	0	Sivā́ni	Sivani	sivani	Sivan tribe			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	2	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	3	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	4	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	5	qarí̥š	qarış	0	qarí̥š	qarış	qaris	interference			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	6	ńebén’i.	nyêbêni	0	ńe	ne	ne-	NEG	prefix	polarity=negative	high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Áli aγá lā́d̮i Kelháni	a02_l02	6	ńebén’i.	nyêbêni	1	bén’i	bêni	beni	be			high	Lerch corpus pattern plus modern Zazaki comparison: ne-/ńe- negative prefix.
Áli aγá lā́d̮i Kelháni	a02_l02	7	Qasím	Qasim	0	Qasím	Qasim	qasim	Qasim, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	8	aγaí	ağay	0	aγa	ağa	aγa	agha			medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a02_l02	8	aγaí	ağay	1	í	i	-i	EZ/OBL	case/linker	relation=genitive_or_oblique	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Áli aγá lā́d̮i Kelháni	a02_l02	9	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	10	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Áli aγá lā́d̮i Kelháni	a02_l02	11	šṳmári	şümari	0	šṳmá	şıma	suma	2PL	pronoun	person=2;number=plural	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Áli aγá lā́d̮i Kelháni	a02_l02	11	šṳmári	şümari	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	medium	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
